ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
5250,1943,Master,0.0,0,0,2013-10-30,75,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,1,0,Australia
11010,1984,PhD,16269.0,1,0,2013-08-30,75,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,Spain
6969,1982,Graduation,50272.0,1,0,2013-08-07,75,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,Australia
10735,1971,Graduation,22804.0,1,0,2013-07-31,75,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,Saudi Arabia
5068,1971,Graduation,22804.0,1,0,2013-07-31,75,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,Spain
9974,1974,Graduation,30631.0,1,0,2013-07-12,75,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,Saudi Arabia
7053,1966,PhD,78420.0,0,0,2013-06-29,75,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,Saudi Arabia
3179,1980,Graduation,81741.0,0,0,2013-06-16,75,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,Spain
8082,1971,Graduation,25721.0,1,0,2013-05-21,75,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,1,0,Australia
1362,1972,Graduation,31907.0,0,0,2013-03-04,75,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,Germany
6768,1962,Graduation,37859.0,1,2,2013-01-12,75,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,Canada
2375,1972,Graduation,30261.0,1,2,2012-09-25,75,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,Spain
6856,1979,Graduation,21645.0,1,0,2012-09-03,75,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,0,Germany
4066,1978,2n Cycle,21282.0,1,0,2014-05-11,76,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,Spain
4333,1954,Graduation,32144.0,1,1,2014-03-23,76,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,0,India
2948,1954,Master,62637.0,0,1,2014-03-01,76,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,Canada
4927,1971,Graduation,16626.0,2,0,2014-01-15,76,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,Saudi Arabia
7426,1971,2n Cycle,54690.0,1,1,2013-11-07,76,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,Spain
8360,1971,2n Cycle,54690.0,1,1,2013-11-07,76,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,Spain
4058,1955,PhD,61284.0,0,0,2013-10-12,76,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,Spain
10755,1976,2n Cycle,23718.0,1,0,2013-09-02,76,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,Australia
8414,1962,PhD,33419.0,0,1,2013-08-17,76,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,Spain
6810,1983,Graduation,82025.0,0,0,2013-05-28,76,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,0,Saudi Arabia
3839,1958,Basic,15056.0,1,1,2013-05-03,76,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,Spain
3483,1958,Graduation,48192.0,0,0,2013-04-06,76,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,0,Canada
238,1967,2n Cycle,67309.0,1,1,2013-01-23,76,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,Spain
591,1957,Graduation,66033.0,0,1,2013-01-20,76,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,India
5063,1977,Graduation,28769.0,1,0,2012-12-18,76,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,Spain
4303,1957,PhD,6835.0,0,1,2012-12-08,76,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,Canada
2258,1986,Graduation,32880.0,1,0,2012-12-04,76,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,Spain
7301,1982,2n Cycle,23616.0,1,0,2012-11-17,76,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,1,0,Spain
11121,1981,Graduation,19419.0,1,0,2012-11-10,76,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,India
5287,1973,Graduation,34961.0,1,0,2014-06-19,77,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,Spain
6457,1976,Graduation,64892.0,0,1,2014-05-29,77,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,Saudi Arabia
3559,1988,2n Cycle,16248.0,1,0,2014-05-10,77,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,India
5577,1983,Graduation,43776.0,1,0,2014-05-03,77,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,Spain
641,1967,Graduation,52074.0,0,1,2014-04-04,77,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,India
954,1960,Basic,22123.0,0,0,2014-03-27,77,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,Australia
1834,1978,Master,35544.0,1,0,2014-03-08,77,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
8789,1989,2n Cycle,59060.0,1,0,2014-01-11,77,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,Spain
10584,1976,Graduation,65665.0,0,1,2013-12-02,77,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,Spain
2337,1971,Graduation,29819.0,1,0,2013-10-24,77,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,Spain
6071,1989,Graduation,81217.0,0,0,2013-07-19,77,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,Spain
295,1989,Graduation,81217.0,0,0,2013-07-19,77,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,Spain
10203,1990,Graduation,26095.0,1,0,2013-06-30,77,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,Spain
3968,1970,2n Cycle,65706.0,0,0,2013-06-28,77,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,1,0,Canada
4037,1976,Graduation,31859.0,1,0,2013-06-14,77,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia
6932,1941,PhD,93027.0,0,0,2013-04-13,77,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,Spain
10159,1970,Graduation,58710.0,0,1,2013-03-31,77,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,Australia
1177,1966,Master,49618.0,1,1,2013-01-26,77,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,Spain
9426,1964,Master,58308.0,0,1,2013-01-12,77,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,Spain
10637,1964,Graduation,40800.0,1,2,2013-01-01,77,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1,Spain
10826,1959,Graduation,18690.0,0,0,2012-12-28,77,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,Spain
4086,1959,Graduation,18690.0,0,0,2012-12-28,77,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,Germany
10304,1959,Graduation,18690.0,0,0,2012-12-28,77,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,Spain
7998,1958,Graduation,28087.0,1,1,2012-12-11,77,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,India
10992,1967,Graduation,75702.0,1,1,2012-08-29,77,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,Saudi Arabia
6383,1971,PhD,32892.0,1,0,2014-05-25,78,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,Saudi Arabia
10536,1971,PhD,32892.0,1,0,2014-05-25,78,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,Spain
6036,1959,Master,89120.0,0,0,2014-03-17,78,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,Spain
11092,1961,Graduation,27116.0,1,1,2014-03-02,78,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
538,1989,Graduation,46107.0,1,0,2014-02-10,78,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,Saudi Arabia
10022,1973,PhD,54466.0,1,1,2014-02-09,78,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,Spain
10157,1965,Graduation,59686.0,0,1,2014-01-25,78,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,Canada
3503,1950,Graduation,82460.0,0,0,2013-12-02,78,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,Saudi Arabia
146,1960,PhD,76045.0,0,0,2013-11-15,78,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,Spain
5538,1975,Graduation,83829.0,0,0,2013-10-08,78,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,Spain
3910,1975,Graduation,83829.0,0,0,2013-10-08,78,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,Spain
4227,1968,Master,32889.0,1,1,2013-09-06,78,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,Spain
6634,1979,Master,33462.0,1,0,2013-08-07,78,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
8916,1975,Graduation,36627.0,2,0,2013-07-23,78,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,Saudi Arabia
6460,1982,Graduation,28718.0,1,0,2013-07-13,78,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,India
5883,1972,Graduation,77981.0,1,0,2013-05-26,78,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,Spain
10091,1956,Graduation,60230.0,0,1,2013-05-20,78,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,Spain
697,1969,Graduation,74918.0,0,0,2013-03-12,78,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,Spain
2607,1953,Graduation,40464.0,0,1,2013-01-11,78,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,Spain
8427,1956,Master,64857.0,0,0,2012-11-23,78,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,Spain
217,1956,Master,64857.0,0,0,2012-11-23,78,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,Canada
6202,1960,Graduation,63381.0,0,1,2012-10-05,78,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,Spain
3856,1960,Graduation,63381.0,0,1,2012-10-05,78,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,Spain
10648,1982,2n Cycle,66664.0,0,0,2012-09-25,78,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,Spain
5120,1982,2n Cycle,66664.0,0,0,2012-09-25,78,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,Saudi Arabia
6749,1966,Graduation,86358.0,1,1,2012-08-08,78,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,Spain
1584,1977,Graduation,41443.0,1,0,2014-04-01,79,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,Saudi Arabia
9559,1961,PhD,57072.0,0,1,2014-01-24,79,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,Canada
771,1967,Graduation,54178.0,0,1,2014-01-21,79,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,Germany
5237,1950,PhD,48767.0,1,2,2014-01-01,79,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,Australia
2461,1955,Master,51124.0,1,1,2013-12-18,79,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,Canada
5474,1970,Graduation,43020.0,1,0,2013-11-30,79,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,USA
2895,1963,Graduation,49980.0,0,1,2013-10-23,79,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,India
7972,1955,Graduation,72906.0,0,0,2013-09-17,79,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,Spain
10067,1976,2n Cycle,25176.0,1,1,2013-08-10,79,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,Germany
500,1977,Graduation,96876.0,0,0,2013-08-06,79,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,1,0,Spain
922,1979,2n Cycle,31086.0,1,1,2013-05-04,79,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,Germany
2861,1983,Graduation,24072.0,1,0,2013-04-16,79,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,Spain
375,1954,Graduation,76773.0,0,0,2013-02-25,79,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,Spain
10936,1965,Graduation,72190.0,0,0,2013-02-13,79,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,Australia
10314,1948,PhD,83837.0,0,0,2012-12-16,79,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,1,0,India
4240,1978,Graduation,17345.0,1,0,2012-11-03,79,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,Spain
2674,1958,Master,75154.0,0,1,2012-09-04,79,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,0,USA
2563,1961,Basic,28249.0,0,0,2014-06-15,80,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,India
8312,1961,Basic,28249.0,0,0,2014-06-15,80,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,Spain
6999,1980,Master,69661.0,0,0,2014-05-13,80,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,India
7574,1979,PhD,27922.0,1,0,2014-05-10,80,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,Saudi Arabia
5223,1966,Master,45903.0,0,1,2014-04-23,80,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,Saudi Arabia
2952,1977,Master,36273.0,1,0,2014-04-16,80,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,Spain
7683,1968,Master,70777.0,0,1,2014-02-25,80,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,Spain
9481,1976,Graduation,17148.0,1,0,2014-01-28,80,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,Canada
9907,1969,Master,66476.0,0,1,2013-12-04,80,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,Germany
5454,1979,Master,45057.0,1,0,2013-12-01,80,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,USA
3798,1968,Graduation,41120.0,1,1,2013-11-06,80,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,Spain
7281,1959,PhD,0.0,0,0,2013-11-05,80,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,Australia
4259,1986,Master,19485.0,2,0,2013-09-24,80,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,India
2549,1983,PhD,21840.0,1,0,2013-07-21,80,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,Spain
6437,1985,2n Cycle,41473.0,1,0,2013-06-19,80,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,Spain
2488,1956,2n Cycle,31395.0,1,1,2013-03-23,80,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,Spain
3945,1947,PhD,68117.0,0,1,2013-03-10,80,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,0,Spain
702,1975,2n Cycle,47682.0,0,1,2013-02-15,80,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,Spain
9010,1972,Master,83151.0,0,0,2013-02-10,80,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,0,Spain
9710,1969,PhD,58086.0,0,1,2013-01-20,80,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,Spain
1509,1958,PhD,84460.0,0,0,2013-01-04,80,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,1,0,Spain
9120,1962,Graduation,66565.0,0,1,2012-12-05,80,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,Spain
5252,1969,Graduation,23910.0,1,0,2012-10-26,80,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,Spain
5959,1968,Graduation,35893.0,1,1,2012-10-15,80,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,India
7441,1973,Graduation,71128.0,1,0,2012-10-06,80,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,USA
4271,1989,2n Cycle,38683.0,1,0,2012-10-04,80,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,India
4095,1971,Graduation,37150.0,1,0,2012-09-11,80,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,USA
8852,1976,Graduation,61064.0,0,1,2012-08-31,80,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,Spain
7698,1976,PhD,51650.0,0,1,2014-05-11,81,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,India
4174,1956,Master,55249.0,0,1,2014-04-17,81,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,Spain
3182,1973,PhD,46854.0,1,1,2014-03-31,81,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,India
193,1996,Basic,14421.0,0,0,2014-02-17,81,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,Spain
5229,1969,PhD,54132.0,0,1,2014-02-16,81,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,Germany
5555,1975,Graduation,153924.0,0,0,2014-02-07,81,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Spain
7732,1978,Graduation,64813.0,1,0,2014-01-02,81,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,Spain
310,1970,Master,61872.0,0,1,2013-12-13,81,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,Canada
6261,1979,Graduation,58025.0,0,1,2013-11-26,81,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0,India
6274,1948,Master,83790.0,0,0,2013-11-15,81,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,Saudi Arabia
1655,1979,Graduation,34350.0,1,0,2013-10-19,81,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,Australia
2740,1958,PhD,33438.0,1,1,2013-09-22,81,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,Spain
4328,1986,2n Cycle,21955.0,1,0,2013-09-07,81,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,Spain
17,1971,PhD,60491.0,0,1,2013-09-06,81,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,Spain
9153,1964,PhD,59304.0,0,1,2013-07-29,81,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,Spain
520,1974,Graduation,34421.0,1,0,2013-07-01,81,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,Spain
8372,1974,Graduation,34421.0,1,0,2013-07-01,81,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia
73,1953,PhD,51411.0,1,2,2013-05-26,81,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,India
2002,1958,Graduation,71964.0,0,0,2013-05-20,81,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,Spain
6059,1953,PhD,64504.0,1,2,2013-03-04,81,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0,Spain
11166,1961,Graduation,49678.0,0,1,2013-02-02,81,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,Spain
6257,1976,Master,60482.0,0,1,2013-01-23,81,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,Saudi Arabia
9224,1972,PhD,55260.0,0,1,2012-12-12,81,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,Saudi Arabia
8732,1969,Master,67369.0,0,1,2012-11-17,81,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,0,Spain
955,1962,Master,47175.0,1,1,2012-10-28,81,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,0,Saudi Arabia
4910,1967,Graduation,68743.0,0,0,2012-08-30,81,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,USA
564,1981,PhD,56937.0,1,0,2012-08-04,81,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,1,0,Spain
8931,1986,Graduation,83033.0,1,0,2014-05-18,82,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,Saudi Arabia
1998,1976,Graduation,37697.0,1,0,2014-02-07,82,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,India
1250,1976,Graduation,37697.0,1,0,2014-02-07,82,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,Spain
8397,1951,Graduation,44689.0,1,1,2014-01-10,82,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,Spain
9672,1970,2n Cycle,23162.0,1,1,2013-12-21,82,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,Canada
2125,1959,Graduation,63033.0,0,0,2013-11-15,82,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,USA
5975,1967,PhD,40304.0,1,0,2013-09-30,82,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,Canada
983,1984,Graduation,40059.0,1,0,2013-09-28,82,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,USA
9938,1954,Graduation,80067.0,0,0,2013-09-19,82,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,India
4385,1981,PhD,36038.0,1,0,2013-05-31,82,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,Spain
1612,1981,PhD,0.0,1,0,2013-05-31,82,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,Australia
803,1968,Graduation,40521.0,1,1,2013-04-05,82,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,Spain
10675,1956,PhD,66334.0,0,1,2013-04-03,82,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0,Spain
7004,1984,Graduation,11012.0,1,0,2013-03-16,82,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0,India
4432,1976,Graduation,31615.0,1,0,2013-03-16,82,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,Spain
5079,1971,Graduation,0.0,1,1,2013-03-03,82,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,Australia
4475,1949,PhD,69098.0,0,0,2013-02-16,82,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,Spain
10868,1951,Graduation,70792.0,0,0,2013-02-06,82,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,Spain
6742,1979,Graduation,17688.0,1,0,2013-01-13,82,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,Spain
5692,1989,Basic,25443.0,1,0,2012-12-22,82,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,Saudi Arabia
339,1972,PhD,57091.0,0,1,2012-11-23,82,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,Spain
10398,1981,2n Cycle,24336.0,1,0,2012-08-27,82,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,Spain
8017,1981,2n Cycle,51111.0,1,1,2014-06-19,83,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
3722,1972,Graduation,44503.0,1,1,2014-04-16,83,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,Spain
7326,1971,Master,56850.0,0,1,2014-03-23,83,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,Canada
2416,1969,PhD,66582.0,0,0,2014-03-03,83,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,Spain
1878,1985,2n Cycle,23148.0,0,0,2014-02-18,83,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,Spain
5278,1964,Graduation,82224.0,0,0,2014-01-25,83,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,Germany
5734,1974,PhD,61917.0,1,1,2013-11-20,83,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,Spain
4370,1966,Graduation,43482.0,2,1,2013-11-13,83,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,India
8405,1979,Graduation,68274.0,1,1,2013-09-30,83,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,Saudi Arabia
7617,1974,Graduation,42373.0,1,1,2013-08-15,83,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,Spain
10339,1954,Master,0.0,0,1,2013-06-23,83,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,Australia
6376,1979,Graduation,57537.0,1,0,2013-06-10,83,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,Australia
2150,1958,PhD,80995.0,0,1,2013-05-11,83,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,Canada
7386,1976,Graduation,30992.0,1,0,2013-04-22,83,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,Canada
3006,1976,Graduation,30992.0,1,0,2013-04-22,83,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,Canada
11088,1971,PhD,78642.0,0,1,2013-04-21,83,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,Spain
5185,1955,Graduation,74268.0,0,0,2013-02-14,83,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,Saudi Arabia
3523,1962,Graduation,75072.0,0,1,2013-01-23,83,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,Spain
55,1963,Graduation,56253.0,0,1,2012-12-07,83,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,Spain
3807,1955,Graduation,59925.0,0,1,2012-11-30,83,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,Spain
2453,1960,Graduation,62807.0,0,1,2012-08-31,83,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,Spain
7787,1960,Graduation,62807.0,0,1,2012-08-31,83,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,Canada
2230,1970,PhD,23626.0,1,0,2014-05-24,84,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,Germany
8146,1976,Master,46106.0,1,1,2014-05-11,84,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,Saudi Arabia
988,1965,Graduation,81168.0,0,0,2014-05-07,84,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,Spain
4832,1979,Graduation,27244.0,1,0,2014-03-07,84,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,Spain
3152,1957,Graduation,26091.0,1,1,2014-02-25,84,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,India
11188,1957,Graduation,26091.0,1,1,2014-02-25,84,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,Spain
361,1969,Master,43142.0,1,1,2014-02-18,84,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,Australia
