Reporting starts,Reporting ends,Campaign,Delivery,Mobile app installs,Mobile app actions,Cost per mobile app install,Cost per mobile app action,Desktop app installs,Desktop app engagement,Cost per desktop app install,Cost per desktop app engagement,Post reactions,Post comments,Post shares
2015-07-09,2015-07-09,45,inactive,7.0,0.0,1.654285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,46,inactive,1.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,45,inactive,3.0,0.0,2.843333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,51,inactive,13.0,0.0,1.641538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,46,inactive,2.0,0.0,2.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,50,inactive,3.0,0.0,1.966666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,45,inactive,7.0,0.0,2.927142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,52,inactive,1.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,44,inactive,4.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,46,inactive,2.0,0.0,2.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,50,inactive,3.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,52,inactive,1.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,46,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,56,inactive,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,45,inactive,1.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,46,inactive,1.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,51,inactive,10.0,0.0,2.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,50,inactive,2.0,0.0,2.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,46,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,52,inactive,1.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,56,inactive,2.0,0.0,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,45,inactive,2.0,0.0,2.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,46,inactive,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,45,inactive,2.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,44,inactive,1.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,50,inactive,1.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,52,inactive,2.0,0.0,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,51,inactive,2.0,0.0,2.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,46,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,51,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,50,inactive,4.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,45,inactive,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,56,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,45,inactive,5.0,0.0,2.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,55,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,49,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,50,inactive,12.0,0.0,2.385833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,46,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,51,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,44,inactive,2.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,51,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,44,inactive,3.0,0.0,1.993333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,45,inactive,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,50,inactive,2.0,0.0,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,52,inactive,5.0,0.0,2.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,44,inactive,2.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,45,inactive,1.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,50,inactive,3.0,0.0,2.816666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,44,inactive,3.0,0.0,1.996666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,51,inactive,1.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,49,inactive,1.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,44,inactive,6.0,0.0,2.783333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,50,inactive,4.0,0.0,1.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,45,inactive,2.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,52,inactive,3.0,0.0,2.393333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,44,inactive,3.0,0.0,1.983333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,51,inactive,4.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,48,inactive,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,51,inactive,1.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,49,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,44,inactive,2.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,48,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,52,inactive,1.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,49,inactive,2.0,0.0,1.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,51,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,50,inactive,2.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,2015-06-15,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,2015-06-15,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,2015-06-15,50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,2015-06-15,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,2015-06-15,51,inactive,2.0,0.0,2.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,2015-06-15,44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,2015-06-15,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-14,2015-06-14,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-14,2015-06-14,51,inactive,3.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-14,2015-06-14,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-14,2015-06-14,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-14,2015-06-14,54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-14,2015-06-14,44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
